event_id,room_id
E:FOEJG7GQ4Z-00008-00001,0613_03_3.3212
E:FOEJG7GQ4Z-00007-00001,0613_03_3.3212
E:FOEJG7GQ4Z-00006-00001,0613_06_6.6301
E:91JZBGM3XS-00001-00001,0613_05_5.5327
E:FOEJG7GQ4Z-00001-00001,0613_06_6.6301
E:QYY35FX2FN-00001,0335_04_4.3
E:BK3EFCVDRK,0208_-1_B.1
E:QA4NE98N9K-00001,0555_01_1.15
E:VNOM23HLAR,0113_01_1.42
E:VMDVU2RU8D-00007-00001,0115_00_G.22
E:89SM6ZDZXU,0001_01_1.273
E:OLC8FGTX4S,0335_01_1.16
E:PVI4UXJTET,0300_00_NG.02
E:24N9FAQG47,0113_01_1.434
E:OS5ZDFI6OJ-00001,0113_01M_01M.474
E:IIK9KYBZ4K,0113_01M_01M.473
E:SR83EBN2B6,0113_01M_01M.452
E:QQIVTTID9D,GreatHall_NicolsonSquare
E:M761KRRHGA,0113_01M_01M.452
E:T2OY9BE11H,0113_01M_01M.452
E:9K8UEINJKA,2716_00_G.30
E:8L78IQ4BX6-00003,0113_01M_01M.469
E:6UUSMX4GUN,0113_01_1.434
E:J1R3VO8HO2,0113_00_G.202B
E:QL22R2GXRM,0113_00_G.204
E:N18CEAH7II,0113_01M_01M.473
E:44KW4WBP36,0113_01_1.416
E:TJVKUYMXR5-00003,2701_01_FU223
E:GC8QV6HFSR,0113_01M_01M.452
E:5ECSKH3568,0103_01_1.B09
E:5BZGQ9ZUK8,0113_01_1.416
E:GPP5IWKAHR,0254_01_1.5A
E:TJGTAEREGU,0113_01_1.434
E:X63YXFCD72,0113_01M_01M.469
E:AAEQNGGJO7,0113_01M_01M.452
E:6IYVPTOZY1,0335_01_1.16
E:POFE7M9T6E-00002,0113_02_2.65
E:61652VX44V,0450_01_1.55
E:NZOBNYHZCL-00001,0422_J_J.05
E:WA43F5JJHK,0254_01_1.01
E:IWY7IRH649,0113_01M_01M.452
E:Y8USHBKPG3,0228_03_3.01
E:EPTKTPZYVQ,0201_02_2.11
E:Z2YJ2543DR,0113_01_1.42
E:9RC2FW7CUI,0113_01_1.416
E:883QX5ZID1,0003_01_1.02
E:3CFUZH8OI3,0113_01M_01M.473
E:NZOBNYHZCL-00003,0422_J_J.05
E:3QOZUY63ER,0003_00_G.02
E:15GGE4VOHE,0103_01_1.B04
E:XEPA6NPF4K-00001,0564_03_3.25
E:EU7ZDD1QUP,0335_03_3.4
E:8ALIO88AZ6,0113_01_1.26
E:UONIHDTOFJ-00001,0335_00_G.13
E:HNDHSMN3H5,0113_01_1.416
E:1K6H1QMW39,0113_01M_01M.469
E:IU62UB1ANB-00001-00001,0654_00_G.13
E:918LJ1VMK5,0113_01M_01M.469
E:DZ6D2XJ5RW,0113_01_1.416
E:KL5WY5ZFF1-00002,0113_00_G.203
E:3M1Y4BX2W4,0113_01_1.434
E:ZWRSQFWCLG,0209_01_1.21
E:COHCPJX3O3-00003,0613_05_5.5326
E:R895ZP7SW3,0613_03_3.3212
E:XS4EJO93K7,0613_03_3.3212
E:COHCPJX3O3-00003,0613_03_3.3217
E:ON1USID1GM,0639_01_1.15
E:X6XYUD2UA8,0613_02_2.3902
E:WJPYQO54HF,0613_03_3.3212
E:VUIWQFTVYH,0613_03_3.3212
E:191HU7LL5F,GreatHall_NicolsonSquare
E:QOMK2IN2XC,0254_01_1.04
E:O9I5VH79DS,0335_03_3.4
E:X6V36D6SOI,0335_04_4.2
E:HC6P7A22BE,0008_-1_B.154
E:5XRFXSJE5R,0001_01_1.270
E:4HMSEXP5ZC,0228_-1_LG.10
E:OU1NOHW9BI,0001_01_1.270
E:GW3C29WEXW,0219_00_G.02
E:3U3KCWK8ER,0219_00_G.02
E:496SM2XIJI,0335_03_3.2
E:VDG2K2M8I8,0003_00_G.01
E:26G8GYSC1L,0254_01_1.04
E:WX5GHM2E2L,0228_13_13.07
E:BOMUVQ9ICN,0300_00_NG.04
E:LEIFYON1HQ,0219_00_G.01
E:PNUF2F7VXI,0335_01_1.3
E:ZWL1VQYEQT,0003_00_G.03
E:JA2SOHPYIL,0008_00_G.252
E:FIJ2JAQSXG,0335_03_3.1
E:W9YCDSETZS,0226_-1_LG.19
E:HJT6FLIZXV,0226_-1_LG.14
E:FPYAYH4ACO,0131_04_4.07
E:D4PO9Q7RT2,0226_-1_LG.19
E:PPXBSVH8BL,0422_J_J.05
E:NV16BMHIQN,0226_01_1.12
E:DYE6FV9761,0226_01_1.02
E:B92BZMY9DW,0226_-1_LG.11
E:EXFZ6EPKPI,0226_01_1.02
E:WTQ12QRCJZ,0226_-1_LG.11
E:RXJ5DMZ6YG,0335_04_4.3
E:1CH1U95YVJ,0226_-1_LG.14
E:EQSWRFM9UM,0226_-1_LG.14
E:V2AUKTMIIK,0226_-1_LG.19
E:BKLD3YH94U,0226_-1_LG.19
E:LPPX726B8P,0226_-1_LG.14
E:3272U8EC82,0226_-1_LG.14
E:7WS69J2LLH,0551_-1_LG48
E:EH6L8767PE,0551_00_G43
E:UO6ZSECW8M-00001,0424_01_1.09
E:1ENIS92HDR,0424_05_5.21
E:983U2GSPP3-00001,0008_01_1.302
E:7R43ULPRZM-00001,0424_03_3.23
E:VCELNTYSRL,0423_O_O.17
E:PSNX4JGHY8-00001,0421_C_C.15
E:J6MDDJGB43-00005,0421_C_C.03
E:7R43ULPRZM,0424_03_3.23
E:XEITR3BQP9,0422_J_J.03
E:C4RS7Z5XW2,0008_-1_B.152
E:3UUJGCOOLH-00001,0423_P_P.07
E:J6MDDJGB43-00005,0421_E_E.11
E:J6MDDJGB43-00005,0421_E_E.14
E:HNMXR15ADN,0423_O_O.17
E:RBBG54VY55,0113_01_1.434
E:BU3Z5XTB61,0450_01_1.40
E:JCDUV6O4GM,0008_-1_B.153
E:J6MDDJGB43-00005,0421_E_E.13
E:53TKBPZ6RN,LectureTheatre_ChambersStreetMuseum
E:J641KDRJNT,0115_00_G.22
E:ZDXCWYCWIG,0115_00_G.22
E:D1SKZAM9CV,GreatHall_NicolsonSquare
E:XFEUE3T1XF-00001,0008_01_1.302
E:UO6ZSECW8M-00002,0424_01_1.09
E:XG413FU4VL,0008_-1_B.162
E:EA49D5QPT5,0008_00_G.267
E:B5UZ35U2UP,0450_01_1.55
E:J6MDDJGB43-00005,0421_E_E.19
E:J6MDDJGB43-00005,0421_C_C.01
E:BXJ8TQTZCI,0424_05_5.21
E:QI3FGOUT2P-00003,0551_01_1.19
E:3UK31IKNMZ-00001,0421_C_C.15
E:JD9WJFY2JL,0422_J_J.05
E:UO6ZSECW8M,0424_01_1.09
E:QS7KXPG9JI,0115_00_G.22
E:S3VTF8FZQQ,0423_O_O.17
E:X1RHLUFBQA,0421_E_E.22
E:BJRHSZGQ92-00002,0422_J_J.05
E:X5UVPS1HXS,0335_00_G.13
E:EKG181UNJF,0423_O_O.17
E:7SPLKJ3G81,0113_01_1.416
E:LRNOWJWCUB,0421_C_C.04
E:2SXS5O8HDE,0423_O_O.25
E:CV58MKI7H2,0424_05_5.21
E:J6MDDJGB43-00005,0421_E_E.20_F.02
E:322GFASFXL,0421_E_E.22
E:E6486Z2IFU,0422_J_J.03
E:7R43ULPRZM-00002,0424_03_3.23
E:83YK688468,0422_J_J.05
E:FPYD16E7RX,0422_J_J.05
E:HJF8YRGYAV-1,0421_E_E.26
E:NEIW8HM4JU,GreatHall_NicolsonSquare
E:J6MDDJGB43-00005,0421_E_E.15
E:J6MDDJGB43-00005,0421_F_F.08
E:X5XP1PRLAL-00001,0421_C_C.13
E:VJ6BTVR5ZD,0450_01_1.60
E:LG44A47JQ3,0450_01_1.50
E:PSZDTUI26N,0450_01_1.50
E:KQSEVJC4AD,0450_01_1.40
E:PSZDTUI26N-00001,0450_01_1.52
E:4OWTQODQOH-00002,0450_03_3.35
E:VRIQC3V6ZR,0450_01_1.40
E:X5G8K4J9V1,0450_01_1.55
E:IZN6PB63BF,0450_01_1.63
E:NZDJODXZJU,0450_01_1.60
E:7CPZ6OHKJS,GreatHall_NicolsonSquare
E:IZN6PB63BF,0450_01_1.60
E:X5G8K4J9V1-00001,0450_01_1.55
E:VJ6BTVR5ZD,0450_01_1.63
E:PSZDTUI26N,0450_01_1.52
E:PSZDTUI26N-00001,0450_01_1.50
E:E2UMZDBT5Z-00001,0450_01_1.62
E:VJ6BTVR5ZD-00001,0450_01_1.60
E:X5G8K4J9V1,0450_01_1.62
E:X5G8K4J9V1-00001,0450_01_1.62
E:NZDJODXZJU,0450_01_1.63
E:QFTANAU5EM,GreatHall_NicolsonSquare
E:E2UMZDBT5Z-00001,0450_01_1.55
E:VJ6BTVR5ZD-00001,0450_01_1.63
E:RSUEOY7UC4,0229_01_1.C
E:SDUT79FWHN-00002,0335_02_2.1
E:HYNI9L5DHF,0335_04_4.3
E:76Y4YF162L-00001-00001,2701_00_GU108
E:WCNASM87L2,GreatHall_NicolsonSquare
E:3ZA8UCJACF,2701_01_FU224
E:QQINUYD4X8-00002,0103_01_1.B19
E:ZDDLWT9PYL,2701_00_GU318
E:SDUT79FWHN-00001,0335_02_2.1
E:1LT8KEIGNU-00004,0225_02_2.201
E:82ESRZC9U3,2701_00_GU108
E:QN3LUS3ZO9,2701_00_GU108
E:PTZ1JZPZJL,2701_00_GU318
E:S458U1SLUD-00003,0335_00_G.01
E:S458U1SLUD,0401_01_1.01
E:AOU8SUZQLC,0113_02_2.65
E:1LT8KEIGNU-00005,0401_01_AssemblyHall
E:NNA1KCV831-00008,2701_01_FU222
E:X9S3L2BVRF-00001,0103_01_1.B19
E:AMQYBNIF9L-00016,2701_00_GU108
E:NOU3QB2CHU,0113_02_2.65
E:7PPY74PYGF,0335_02_2.1
E:GLWHYY53TJ,2701_01_FU309
E:SZW72SVR8P-00001,2701_00_GU216
E:QN3LUS3ZO9,2701_00_GU216
E:NAOG18ODZV,2701_01_FU321
E:NAOG18ODZV,2701_01_FU308
E:A74J2XHZNA,2701_01_FU224
E:QQINUYD4X8,0103_01_1.B19
E:GUFUEYOF43-00001,2701_00_GU216
E:UB95435TPA,2701_00_GU108
E:DJBG1WER6Q,GreatHall_NicolsonSquare
E:1LT8KEIGNU-00006,0401_01_AssemblyHall
E:S458U1SLUD-00001,0401_01_1.01
E:JC83YNC61Y,2701_01_FU223
E:CGDLZLEVVH-00005-00002,0401_01_AssemblyHall
E:82ESRZC9U3,2701_00_GU216
E:I68PL6O864,2701_01_FU223
E:SDUT79FWHN,0335_02_2.1
E:CGDLZLEVVH-00005-00001,0401_01_AssemblyHall
E:QQINUYD4X8-00001,0103_01_1.B19
E:UATTJPLS52,0113_02_2.65
E:FBCUH74YOH-00001,2701_00_GU216
E:CGDLZLEVVH-00004,0229_01_1.A
E:AR3FATFV13,GreatHall_NicolsonSquare
E:7PPY74PYGF-00001,0335_02_2.1
E:X9S3L2BVRF,0103_01_1.B19
E:76Y4YF162L-00002,2701_00_GU108
E:X8OGNQ7T9G,2701_00_GU322
E:G79JND2KW2,0113_02_2.65
E:SZW72SVR8P,2701_00_GU216
E:CGDLZLEVVH-00005,0401_01_AssemblyHall
E:FRPRZIHQD7,2305_04_4F/4/006
E:T2T3V2YKF4,2701_01_FU308
E:S458U1SLUD-00002,0335_00_G.01
E:HYNI9L5DHF-00001,0335_04_4.3
E:GLWHYY53TJ,2701_01_FU313
E:NAOG18ODZV,2701_01_FU307
E:YC3O5KRX38-00008,0564_03_3.8
E:JT4U1I87Z1-00038-00001,0555_00_G.02
E:JJUP5V1169-00001,0555_00_G.06
E:J52832ECUQ-00002,0555_00_G.1
E:SCBH2EBADU-2,0558_05_5.2
E:NQNLSL49CX,0229_01_1.B
E:VYP8LSWP98,0311_02_2.01
E:WZH9LAHOX3-00002,0558_00_G.03
E:FOJNW6WBA7,0551_01_1.27
E:57Z9WEL2LZ,0335_05_5.1
E:88GLDLD6T7,0558_05_5.11
E:VB2KM54C1H,0551_01_1.19
E:JQ12NQ6GDB,0551_00_G21
E:R8V2XHQSOR-00016,0564_03_3.24
E:CL9DMBD26U,0558_02_2.3
E:58ZG8M2IDS,0558_03_3.02
E:A2BK67U7IP,LectureTheatre_ChambersStreetMuseum
E:HK249IA7QK,0558_-1_B.1
E:ZLG5MZJSPG,0551_-1_LG34
E:EOPMYWGEL4,0551_01_1.27
E:FKHZHFVNLR,0551_00_G37
E:NB8YYB5UVZ,LectureTheatre_ChambersStreetMuseum
E:IRUNYYK6WZ,0564_03_3.8
E:147V4U2D1J,0728_00_G.66
E:ZGQH7FQLUG,0728_00_G.03
E:6HBXY4WMIX,0210_00_GFSSR2
E:76Y4TR8ZJO,0728_01_1.26
E:Q43ZUINA9C,0728_00_G.66
E:VRYKTEUWGP,0728_00_G.58
E:2V6GBXCLG6,0728_00_G.03A
E:GLNVSJ1YOF,0728_01_1.27
E:ZL7O1ZPZQJ,0728_00_G.45
E:SX858JUG2S,0728_00_G.12
E:RDL2N876H1,0728_00_G.01
E:JHFXQURA5W,0748_00_G.12
E:N3JVQMKVI7,0728_00_G.01
E:OE2IE5V5WF,0728_00_G.58
E:14QENJ3V1B,0728_01_1.25
E:K1XXQ6FWY4,0728_01_1.21
E:9EOXBF6GKL,0654_00_G.33
E:I6IW23VTQ9,0728_00_G.45
E:BFETGBAYWX,0640_01_1.0107
E:D7BTL5FTID,0654_00_G.07
E:9W6E99KDG9,0640_00_G.0080
E:MEHZL935IH,0728_01_1.21
E:8OACMBC8RP,0640_00_G.0070
E:BWZWT67RCD,0613_01_1.1208
E:AOJTLHZ7C8,0612_07_7.20
E:KQ2C1HH2KK,0728_00_G.58
E:ECWRO1YEH4,0640_00_G.0070
E:4P1NXSNOW8,0608_00_G.27
E:UUA6Y2O7NA,0728_00_G.01
E:3W1PYXL7OG,0704_00_G.22
E:SRDS643T36,0608_-1_B.7
E:IAOLZS3LC5,0728_01_1.21
E:9LT26VPYNJ,0654_00_G.32
E:24YJZISJ6G,0620_00_G.155
E:AA2XOL47R9,0613_06_6.6201
E:OIC2SQY3YP,0728_00_G.66
E:J7FXSKCLLF,0654_00_G.05
E:NX5HPN7JEZ,0640_01_1.0114
E:U7EY1EP6HL,0608_-1_B.7
E:J39GFK67M4,0640_01_1.0115
E:ETD9QTU48X,0612_07_7.15
E:6ICSP4YI4C,0781_00_G.022
E:3QC236LTKM,0728_00_G.66
E:3KYKVZW78E,0728_01_1.21
E:EJP7AIXP1Y,0728_00_G.66
E:TEGV5QV9UG,0335_04_4.3
E:PHKZMEMH6Z,0781_00_G.022
E:GLNVSJ1YOF,0728_01_1.43
E:CR6738K9T9,0704_00_G.22
E:4PAR3QX544,0728_00_G.45
E:13P9JX436I,0654_01_1.19
E:C2DE41GE2G,0781_00_G.022
E:F92CN18IW3,0728_00_G.58
E:G2RSR1O153,0640_00_G.0070
E:ED933DXM14,0728_01_1.24
E:T6VA6MWFMW,0728_00_G.01
E:1S1F7ALAXR,0640_00_G.0080
E:IKDEAQ9CKV,0728_01_1.26
E:VSDASAS936,0728_00_G.45
E:PGZROJ9VF8-00011,0728_01_1.28
E:BGFS8T9BUM,0640_01_1.0115
E:TTCEBE7UVH,0640_01_1.0114
E:PAJYWO8OWS,0613_01_1.1104
E:3LLLC1B4K2,0728_00_G.03A
E:G7AOS8WVKL,0728_01_1.27
E:YKED1JXV8E,0704_00_G.22
E:LTRESFXRGW,0704_00_G.04
E:4BQ6TDERBM,0640_01_1.0115
E:YFFNGT2KB2,0728_01_1.24
E:7JLIX7GLPY,0781_00_G.022
E:C2L7Y7KXMO,0639_02_2.03
E:QN12QLHUOC,0620_00_G.128
E:R7ZBTMSK4F,0613_04_4.4325B
E:RGH127V2TY,0612_07_7.20
E:1TO1FSDVQ7,0639_01_1.15
E:EPPS9VYIJU,0612_07_7.15
E:8P1YVXUOKR,0728_00_G.66
E:8RLRDC5DEA,0728_00_G.01
E:6HBXY4WMIX,0210_00_GFS2
E:ANQXUWO1P7,0613_01_1.1104
E:XFL8JW8EFI,0620_00_G.128
E:I45S4JZII1,GreatHall_NicolsonSquare
E:HOQD933OUT,0640_01_1.0114
E:BKTJ71W54O,0728_00_G.01
E:ZIO8ENI326,0612_07_7.20
E:5ZGB68RM48,0612_07_7.15
E:X4UCBTN3L2,0704_00_G.04
E:OFSNN27QWG,0728_00_G.66
E:FUTNZF5XAX,0654_00_G.13
E:45WTTGO44L,0639_00_G.02
E:E6IUHB363M,0728_01_1.26
E:4CEPH9ZBW1,0704_00_G.04
E:QJ7VVKDBS4,0613_03_3.3217
E:FTHICAMSQE,0613_04_4.4325B
E:R3CUBWW6N2,GreatHall_NicolsonSquare
E:P3MZO8VUMB,0613_03_3.3217
E:UTO2DFC17V,0781_00_G.022
E:16HH71V9T7,0613_06_6.6301
E:ITFPXPHOMX,0613_01_1.1104
E:NKINZPLL3A,0728_00_G.66
E:C9RMFPGN3R,0728_01_1.27
E:6HBXY4WMIX,0210_00_GFS1
E:UN7FBL544V,0781_00_G.022
E:ZGQH7FQLUG,0728_00_G.03A
E:MZRD72EFR4,0728_01_1.21
E:S86D5HHSZY,0654_00_G.33
E:MRZV95JWCF,0728_00_G.03
E:PM17GTBNRD,0728_00_G.01
E:MADOFTJWSK,0704_00_G.22
E:RPOLALHXMJ,0728_00_G.45
E:BOSZEQ3BAC,0608_-1_B.7
E:DIPSWE9I6A,0612_07_7.15
E:OV3MYN4OFV,0654_00_G.33
E:BEDFCRB3CH,0728_01_1.28
E:2UP1BRWUXT,0640_00_G.0085_G.0088
E:6HBXY4WMIX,0210_-1_B.51-2
E:12NED6K9N5,0608_-1_B.6
E:6HBXY4WMIX,0210_00-GFSSR3
E:3YZ6UIP296,0613_02_2.2901
E:UKH9LR9W3B,0728_01_1.27
E:ORCPRK2Y7W,0704_00_G.22
E:9KKK4NGFHM,0728_00_G.45
E:EF144MR9BO,0608_00_G.27
E:PA7DDOOZTW,0704_00_G.04
E:F7SI649CVD,0728_01_1.25
E:VI7BUAGJ33,0103_01_1.B04
E:6HBXY4WMIX,0210_00-GFSSR4
E:N6QR9ZL4JY,0781_00_G.022
E:ZL9BE4N49E,0640_00_G.0080
E:8XHJH1GWFY,0704_00_G.04
E:BHGY9SKOF8,0728_00_G.66
E:3WQT5C9OOM,0728_00_G.03
E:3SAUK8QADC,0727_00_GB.26
E:6RMH1C26S4,0728_01_1.21
E:E2H3ZQEM19,0608_00_G.27
E:WLCYKODB77,0613_03_3.3217
E:36G54SW7DD,0640_00_G.0080
E:MLV89D8PAQ,0640_01_1.0114
E:7VVYQSWZXP,0613_03_3.3217
E:X9YUVKXCJA,0704_00_G.22
E:BR2UBK8AWC,0640_01_1.0115
E:3LLLC1B4K2,0728_00_G.03
E:LDPKRD15OG,0620_00_G.128
E:RDTCV8G5UQ,0728_00_G.66
E:A91GMHRN3G,0728_01_1.46
E:6B6SB66R27,0640_00_G.0070
E:YWQ6GIZF77,0727_00_GB.26
E:42PXBWS2WE,0728_01_1.27
E:X8GGBZ7RDD,0639_00_G.02
E:BOV9ANR6H9,0640_01_1.0115
E:7FHSJIQHJU,0640_01_1.0115
E:Z4YK2O3HYQ,0728_00_G.45
E:WFY77F1F7U,0613_01_1.1206C
E:BIYHGID8V4,0612_07_7.15
E:42OPPO7F5R,0728_00_G.66
E:MCDXUUT74R,0640_00_G.0085_G.0088
E:R7YSRIX6TI,0620_00_G.155
E:BCGDVAH2E3,0640_01_1.0107
E:6K7S42II9D,0728_01_1.21
E:6HBXY4WMIX,0210_00-GFSSR5
E:W1F8J1651V,0640_01_1.0107
E:GLNVSJ1YOF,0728_01_1.45
E:9K9GT4RTZD,0728_00_G.58
E:PKMZMRJWLO,GreatHall_NicolsonSquare
E:GLNVSJ1YOF,0728_01_1.46
E:3WQT5C9OOM,0728_00_G.03A
E:IMMZHYRQ3B,0728_01_1.24
E:QPZONPRYKK,0654_00_G.32
E:WB1X7R9XUN,LectureTheatre_ChambersStreetMuseum
E:79MIWKABND,0613_01_1.1512
E:C5PEHZRZWW,0781_00_G.022
E:4KU99MQIOX,0728_01_1.21
E:LTRESFXRGW,0704_00_G.13.14
E:L7HTDAFE25,0640_00_G.0085_G.0088
E:PGZROJ9VF8-00012,0728_01_1.28
E:TD933FTI6T,0620_00_G.155
E:4CEPH9ZBW1,0704_00_G.22
E:8LR3W1SMZF,0654_00_G.30
E:MRZV95JWCF,0728_00_G.03A
E:J8TB2GA6TQ,0608_00_G.27
E:YKED1JXV8E,0704_00_G.04
E:NJU2G4TK29,0704_00_G.13.14
E:QR5QAUFGRX,0654_00_G.13
E:FQNCEGIJWZ,0728_01_1.21
E:OMNV53F9I1,0620_00_G.155
E:BJS5NKMHVJ,0728_00_G.58
E:RBOD2LHC87,0728_00_G.01
E:EOPYXQ1BKN,0639_01_1.14
E:D9O58PMV5K,0704_00_G.13.14
E:OXOJGNNHPI,0613_06_6.6201
E:GLNVSJ1YOF,0728_01_1.24
E:9PKLZ94VCN,0612_01_1.02
E:GQNE7X9MLZ,0728_01_1.24
E:U5VCGM7481,0640_01_1.0114
E:NIR3AINFEL,0608_00_G.27
E:ZTR1YYT452,0613_03_3.3211
E:NC7OIKJJDO,0613_01_1.1512
E:69ZR5HCOB8,0612_01_1.02
E:UEJ1VP7LPO,0640_01_1.0114
E:UMLIRVS2VC,0620_00_G.155
E:FZJTQKEJE5,0654_00_G.26
E:AQYET53ERR,0639_02_2.03
E:98K81BVKVZ,0620_00_G.155
E:F7C4D9KQGY,0728_00_G.66
E:MSXHYKGW1T,0612_07_7.15
E:2CUT3A6ED6,0728_00_G.58
E:XA8UEPEDMT,0613_06_6.6201
E:O2WGBZXIX4,0613_06_6.6301
E:X4WUBWBWTZ,0728_00_G.66
E:L5DXJFWO46,0728_00_G.12
E:SG8QIZ3LY4,0728_00_G.01
E:QKOKZPYK49,0640_01_1.0107
E:E5C7BBRT7F,0704_00_G.04
E:157ITVFCTX,0640_01_1.0107
E:DANTSGXQLU,0728_00_G.66
E:41P4AC8LEA,0640_01_1.0115
E:2N2X97LDK9,0654_00_G.10
E:EAYJF8FAU1,0728_00_G.01
E:NJU2G4TK29,0704_00_G.04
E:QS7SI15ITX,0620_00_G.155
E:UIZESSE1YF,0640_01_1.0114
E:TYZQ1B7K27,0640_01_1.0114
E:YHFJEINQRJ,0654_00_G.10
E:7KPOR66846,0728_01_1.28
E:7X9CJ27ISN,0728_00_G.45
E:7D8KEPA1HV,0654_00_G.26
E:FKR65E8F6U,0613_01_1.1104
E:6HBXY4WMIX,0210_-1_B.51
E:PEB2BAHCTG,0639_01_1.15
E:PHJXWJIS46,0727_00_GB.26
E:B316NP8NO9,0728_00_G.66
E:1QD19FYFNN,0728_00_G.03
E:HYKRM7MSIV,0640_00_G.0080
E:ISL8ASTVDU,0612_01_1.02
E:EU3MY3E8DW,0640_01_1.03
E:QBNK5RRXHH,0608_00_G.27
E:8A4EDXUCN1,0613_03_3.3211
E:RQWPMGSKDI,0639_01_1.14
E:VWZXTV4LDP,0613_02_2.2901
E:5R2I7QXPGS,0613_06_6.6301
E:FKZO6NCF55,0654_00_G.04
E:HG1M1Z6RQ9-00002,0654_-1_LG.01
E:X5TMW72EJD,0613_01_1.1208
E:P96PC6JZZZ,0654_00_G.30
E:C5AQXY2WZB,0608_-1_B.6
E:3R7L9CES8C,0613_01_1.1501
E:KW6AGAQAM1,0620_00_G.155
E:48R9KJSMER,0654_-1_LG.12
E:GV3DXIQDJA,0654_00_G.12
E:1BJAFY3EYH,0613_04_4.4325B
E:M5VPQXZMBB,0654_00_G.30
E:JD691DCZQE,0654_01_1.20
E:UUR7XK9LWA-00002,0612_07_7.20
E:4V9SDYQD35,0654_00_G.05
E:8S1FCKAPUL,0639_02_2.03
E:JHAD45S3UX,0612_07_7.15
E:K81T73F88M,0613_01_1.1104
E:J2ZII36212,0613_04_4.4325B
E:2XR8YZD4CG,0639_01_1.14
E:BYIB7V7O3Y,0654_00_G.33
E:1DUEHF2HLV,0639_-1_B.01
E:VIYU12YP13,0612_01_1.02
E:1ZX4PTWSDM,0613_06_6.6201
E:93XH83VRJS,0613_01_1.1208
E:K34KEY4HDC,0640_01_1.0115
E:PK426SF6KW,0613_01_1.1208
E:PGOO2HJR47,0613_01_1.1206C
E:ODN5BHMEFW,0613_01_1.1512
E:3UYDAZ38Z9,0654_00_G.34
E:748DT61CGC,0613_01_1.1512
E:4TNY56RUHP,0613_01_1.1104
E:WV87XFTFUJ,0613_06_6.6206
E:488T6I2VKH,0640_01_1.0115
E:KOB4L4IW8Z,0639_-1_B.01
E:G3S8C9LN1W,0640_01_1.0114
E:NI3YLJHHRE,0640_01_1.0115
E:JOT4BXMFR6,0639_02_2.07
E:X1AHPYFTSO,0640_01_1.0107
E:VQXELYCBBH,0612_07_7.20
E:OYH1SZ85DI,0613_01_1.1104
E:748DT61CGC,0613_01_1.1208
E:UTPDZKKFRW,0639_01_1.15
E:POMJVX2UBL,0613_06_6.6206
E:356XUNJ3TS,0639_01_1.15
E:3I7U6HYQPN,0612_07_7.20
E:N7JJFHIP5D,0654_00_G.34
E:BJW1VJ7J9U,0654_00_G.34
E:6U7XBFA162,0654_00_G.13
E:G9N1K9XRTI,0613_01_1.1104
E:JOHG1DYU7Y,0620_00_G.155
E:MK7YTV1GAB,0654_00_G.07
E:LG7KJCJ7F8,0654_00_G.26
E:TLBGSW9IL3,0612_07_7.15
E:VXBYFNRWDD,0640_00_G.0080
E:ZAIH4I33FD-00001,0632_00_G.69
E:NORPDQ7OL5,0654_01_1.19
E:JILVI8TV17-00001,0632_00_G.092
E:JREIQ337XF,0654_01_1.20
E:71ETOH2ALK,0613_06_6.6301
E:Y69SQ9ED8M,0639_01_1.14
E:EY55TJF9D5,0113_01_1.42
E:RWKAKQ3X48,0632_00_G.024
E:1P7DY4RDEM,0639_01_1.14
E:G2PBABQGO3,0601_00_G.14
E:3ZJRAAUY6L,0640_01_1.0114
E:XZ1UOPUCHR,0632_00_G.009
E:716RXH155V,0654_00_G.30
E:U61YT4XLTD,0654_01_1.20
E:V9PHAOP7DH,0640_00_G.0080
E:X16MV7FKK4,0639_01_1.15
E:5IGPK41LYV,0654_00_G.07
E:59Q3UPD179-00001,0640_01_1.0114
E:TIW9USUD8W,0654_-1_LG.12
E:ADW7K3GUTN,0613_01_1.1512
E:DYBSIHOK42,0654_01_1.20
E:PN6LPX47WH,0639_02_2.07
E:9O1YAS1K8K,0654_00_G.31
E:B7CLM9EZR7-00001,0639_02_2.06
E:BZ7X93T51S,0620_00_G.155
E:UYTKQSDDWV,0654_00_G.10
E:TDZSN8VD64,0632_00_G.024
E:GTHLN1XLZR-00001,0632_00_G.092
E:D86MORKC8W,0613_03_3.3212
E:JXDPGVDESZ-00001,0654_00_G.32
E:GAOKVBSUGX-00001,0654_00_G.32
E:TBQBHL1B7A,0612_07_7.20
E:7ENOTX383T,0640_01_1.0114
E:6ETU7YNBWO-00001,0640_01_1.0114
E:1BZWCGPS3L,0639_00_G.02
E:IVW56R46HI,0639_02_2.07
E:P338VMT5LJ,0613_01_1.1206C
E:AJQZ38SI6B,0613_03_3.3211
E:817QS91FCB,0654_00_G.34
E:J1PDGZYPRG,0654_-1_LG.12
E:APA4IDGNNH,0613_01_1.1206C
E:CZ6NSBAAYW,0654_00_G.10
E:MSXHYKGW1T,0612_07_7.20
E:EENMKZJICI,0608_00_G.27
E:W38B8N45UG-00001,0632_00_G.69
E:132XMUFXAZ,0335_00_G.01
E:DMY3DZS5DZ,0613_04_4.4325B
E:SK1LRZH999,0654_00_G.12
E:815BJDRZTV,0640_00_G.0085_G.0088
E:YU3AJ1G1VI,0335_00_G.10
E:RE8EQI8WRK,0639_00_G.02
E:W6V8A9JG6U,0640_01_1.0114
E:D4PXA34A5X,0613_03_3.3212
